chrom	chromStart	chromEnd	name	score	strand
chrX	75716650	75716750	N	1	-
chrX	75716850	75716950	N	1	-
chrX	75717500	75717600	N	1	-
chrX	75717700	75717800	N	1	-
chrX	75718200	75718300	N	1	-
chrX	75718300	75718400	N	1	-
chrX	75718500	75718600	N	1	-
chrX	75718750	75718850	N	1	-
chrX	75719000	75719100	N	1	-
chrX	75719100	75719200	N	1	-
chrX	75719250	75719350	N	1	-
chrX	75719350	75719450	N	1	-
chrX	75719700	75719800	N	1	-
chrX	75719950	75720050	N	1	-
chrX	75721800	75721900	N	1	-
chrX	75722050	75722150	N	1	-
chrX	75722550	75722650	N	1	-
chrX	75722800	75722900	N	1	-
chrX	75723300	75723400	N	1	-
chrX	75723450	75723550	N	1	-
chrX	75724000	75724100	N	1	-
chrX	75724650	75724750	N	1	-
chrX	75724750	75724850	N	1	-
chrX	75724900	75725000	N	1	-
chrX	75725000	75725100	N	1	-
chrX	75725900	75726000	N	1	-
chrX	75726000	75726100	N	1	-
chrX	75726200	75726300	N	1	-
chrX	75726300	75726400	N	1	-
chrX	75727100	75727200	N	1	-
chrX	75727450	75727550	N	1	-
chrX	75727550	75727650	N	1	-
chrX	75727950	75728050	N	1	-
chrX	75728500	75728600	N	1	-
chrX	75729050	75729150	N	1	-
chrX	75729600	75729700	N	1	-
chrX	75730250	75730350	N	1	-
chrX	75730350	75730450	N	1	-
chrX	75730450	75730550	N	1	-
chrX	75730650	75730750	N	1	-
chrX	75730900	75731000	N	1	-
chrX	75732650	75732750	N	1	-
chrX	75732750	75732850	N	1	-
chrX	75734650	75734750	N	1	-
chrX	75735800	75735900	N	1	-
chrX	75737100	75737200	N	1	-
chrX	75737400	75737500	N	1	-
chrX	75737550	75737650	N	1	-
chrX	75738050	75738150	N	1	-
chrX	75738550	75738650	N	1	-
chrX	75738700	75738800	N	1	-
chrX	75738800	75738900	N	1	-
chrX	75739550	75739650	N	1	-
chrX	75740200	75740300	N	1	-
chrX	75740450	75740550	N	1	-
chrX	75740600	75740700	N	1	-
chrX	75741350	75741450	N	1	-
chrX	75741750	75741850	N	1	-
chrX	75742250	75742350	N	1	-
chrX	75742800	75742900	N	1	-
chrX	75743350	75743450	N	1	-
chrX	75743450	75743550	N	1	-
chrX	75743800	75743900	N	1	-
chrX	75744300	75744400	N	1	-
chrX	75744400	75744500	N	1	-
chrX	75746150	75746250	N	1	-
chrX	75746900	75747000	N	1	-
chrX	75747950	75748050	N	1	-
chrX	75748950	75749050	N	1	-
chrX	75749350	75749450	N	1	-
chrX	75749600	75749700	N	1	-
chrX	75750800	75750900	N	1	-
chrX	75750950	75751050	N	1	-
chrX	75751050	75751150	N	1	-
chrX	75751200	75751300	N	1	-
chrX	75751500	75751600	N	1	-
chrX	75751850	75751950	N	1	-
chrX	75751950	75752050	N	1	-
chrX	75752050	75752150	N	1	-
chrX	75752600	75752700	N	1	-
chrX	75753000	75753100	N	1	-
chrX	75753100	75753200	N	1	-
chrX	75753900	75754000	N	1	-
chrX	75754000	75754100	N	1	-
chrX	75754400	75754500	N	1	-
chrX	75754750	75754850	N	1	-
chrX	75755000	75755100	N	1	-
chrX	75755100	75755200	N	1	-
chrX	75756300	75756400	N	1	-
chrX	75756750	75756850	N	1	-
chrX	75757000	75757100	N	1	-
chrX	75757200	75757300	N	1	-
chrX	75757350	75757450	N	1	-
chrX	75758950	75759050	N	1	-
chrX	75759050	75759150	N	1	-
chrX	75759150	75759250	N	1	-
chrX	75759700	75759800	N	1	-
chrX	75760700	75760800	N	1	-
chrX	75761750	75761850	N	1	-
chrX	75762050	75762150	N	1	-
chrX	75762450	75762550	N	1	-
chrX	75762650	75762750	N	1	-
chrX	75763050	75763150	N	1	-
chrX	75763200	75763300	N	1	-
chrX	75763450	75763550	N	1	-
chrX	75763850	75763950	N	1	-
chrX	75764100	75764200	N	1	-
chrX	75764550	75764650	N	1	-
chrX	75764800	75764900	N	1	-
chrX	75764950	75765050	N	1	-
chrX	75765100	75765200	N	1	-
chrX	75765200	75765300	N	1	-
chrX	75765350	75765450	N	1	-
chrX	75765500	75765600	N	1	-
chrX	75765700	75765800	N	1	-
chrX	75766450	75766550	N	1	-
chrX	75766850	75766950	N	1	-
chrX	75767100	75767200	N	1	-
chrX	75767900	75768000	N	1	-
chrX	75768500	75768600	N	1	-
chrX	75768700	75768800	N	1	-
chrX	75770200	75770300	N	1	-
chrX	75771100	75771200	N	1	-
chrX	75772200	75772300	N	1	-
chrX	75772300	75772400	N	1	-
chrX	75772400	75772500	N	1	-
chrX	75774150	75774250	N	1	-
chrX	75774750	75774850	N	1	-
chrX	75775350	75775450	N	1	-
chrX	75775450	75775550	N	1	-
chrX	75775650	75775750	N	1	-
chrX	75776100	75776200	N	1	-
chrX	75776550	75776650	N	1	-
chrX	75778100	75778200	N	1	-
chrX	75778300	75778400	N	1	-
chrX	75778450	75778550	N	1	-
chrX	75778900	75779000	N	1	-
chrX	75779150	75779250	N	1	-
chrX	75779400	75779500	N	1	-
chrX	75779750	75779850	N	1	-
chrX	75780550	75780650	N	1	-
chrX	75780750	75780850	N	1	-
chrX	75781250	75781350	N	1	-
chrX	75781700	75781800	N	1	-
chrX	75781950	75782050	N	1	-
chrX	75782750	75782850	N	1	-
chrX	75783300	75783400	N	1	-
chrX	75784050	75784150	N	1	-
chrX	75784150	75784250	N	1	-
chrX	75784400	75784500	N	1	-
chrX	75785850	75785950	N	1	-
chrX	75786150	75786250	N	1	-
chrX	75786800	75786900	N	1	-
chrX	75787050	75787150	N	1	-
chrX	75787150	75787250	N	1	-
chrX	75787250	75787350	N	1	-
chrX	75787350	75787450	N	1	-
chrX	75787600	75787700	N	1	-
chrX	75787800	75787900	N	1	-
chrX	75788000	75788100	N	1	-
chrX	75788600	75788700	N	1	-
chrX	75789050	75789150	N	1	-
chrX	75791000	75791100	N	1	-
chrX	75791350	75791450	N	1	-
chrX	75791700	75791800	N	1	-
chrX	75791800	75791900	N	1	-
chrX	75791900	75792000	N	1	-
chrX	75792500	75792600	N	1	-
chrX	75792850	75792950	N	1	-
chrX	75793150	75793250	N	1	-
chrX	75793550	75793650	N	1	-
chrX	75793650	75793750	N	1	-
chrX	75796050	75796150	N	1	-
chrX	75797100	75797200	N	1	-
chrX	75797450	75797550	N	1	-
chrX	75798000	75798100	N	1	-
chrX	75798300	75798400	N	1	-
chrX	75798700	75798800	N	1	-
chrX	75799100	75799200	N	1	-
chrX	75799250	75799350	N	1	-
chrX	75799500	75799600	N	1	-
chrX	75799600	75799700	N	1	-
chrX	75800100	75800200	N	1	-
chrX	75800500	75800600	N	1	-
chrX	75801250	75801350	N	1	-
chrX	75802100	75802200	N	1	-
chrX	75802300	75802400	N	1	-
chrX	75803450	75803550	N	1	-
chrX	75803850	75803950	N	1	-
chrX	75804000	75804100	N	1	-
chrX	75804550	75804650	N	1	-
chrX	75805900	75806000	N	1	-
chrX	75806000	75806100	N	1	-
chrX	75806400	75806500	N	1	-
chrX	75806850	75806950	N	1	-
chrX	75807050	75807150	N	1	-
chrX	75807400	75807500	N	1	-
chrX	75808100	75808200	N	1	-
chrX	75808500	75808600	N	1	-
chrX	75809300	75809400	N	1	-
chrX	75809400	75809500	N	1	-
chrX	75809700	75809800	N	1	-
chrX	75810000	75810100	N	1	-
chrX	75810700	75810800	N	1	-
chrX	75811450	75811550	N	1	-
chrX	75812750	75812850	N	1	-
chrX	75813000	75813100	N	1	-
chrX	75813200	75813300	N	1	-
chrX	75813400	75813500	N	1	-
chrX	75814200	75814300	N	1	-
chrX	75814550	75814650	N	1	-
chrX	75814750	75814850	N	1	-
chrX	75814900	75815000	N	1	-
chrX	75815100	75815200	N	1	-
chrX	75815850	75815950	N	1	-
chrX	75815950	75816050	N	1	-
chrX	75816200	75816300	N	1	-
chrX	75817400	75817500	N	1	-
chrX	75817900	75818000	N	1	-
chrX	75818000	75818100	N	1	-
chrX	75818100	75818200	N	1	-
chrX	75818250	75818350	N	1	-
chrX	75818450	75818550	N	1	-
chrX	75818550	75818650	N	1	-
chrX	75818750	75818850	N	1	-
chrX	75819000	75819100	N	1	-
chrX	75819100	75819200	N	1	-
chrX	75819350	75819450	N	1	-
chrX	75819700	75819800	N	1	-
chrX	75819800	75819900	N	1	-
chrX	75819900	75820000	N	1	-
chrX	75820150	75820250	N	1	-
chrX	75820350	75820450	N	1	-
chrX	75820700	75820800	N	1	-
chrX	75820800	75820900	N	1	-
chrX	75820950	75821050	N	1	-
chrX	75821950	75822050	N	1	-
chrX	75822100	75822200	N	1	-
chrX	75823650	75823750	N	1	-
chrX	75824000	75824100	N	1	-
chrX	75824350	75824450	N	1	-
chrX	75824700	75824800	N	1	-
chrX	75824800	75824900	N	1	-
chrX	75825550	75825650	N	1	-
chrX	75825700	75825800	N	1	-
chrX	75825800	75825900	N	1	-
chrX	75826050	75826150	N	1	-
chrX	75826200	75826300	N	1	-
chrX	75826400	75826500	N	1	-
chrX	75826850	75826950	N	1	-
chrX	75828050	75828150	N	1	-
chrX	75828150	75828250	N	1	-
chrX	75828250	75828350	N	1	-
chrX	75828350	75828450	N	1	-
chrX	75828600	75828700	N	1	-
chrX	75828700	75828800	N	1	-
chrX	75828800	75828900	N	1	-
chrX	75829000	75829100	N	1	-
chrX	75829200	75829300	N	1	-
chrX	75971800	75971900	N	1	-
chrX	76007100	76007200	N	1	-
chrX	76033500	76033600	N	1	-
chrX	76056150	76056250	N	1	-
chrX	76070700	76070800	N	1	-
chrX	76085750	76085850	N	1	-
chrX	76100000	76100100	N	1	-
chrX	76101100	76101200	N	1	-
chrX	76102700	76102800	N	1	-
chrX	76102850	76102950	N	1	-
chrX	76178400	76178500	N	1	-
chrX	76186650	76186750	N	1	-
chrX	76188500	76188600	N	1	-
chrX	76202200	76202300	N	1	-
chrX	76245050	76245150	N	1	-
chrX	76245850	76245950	N	1	-
chrX	76245950	76246050	N	1	-
chrX	76293050	76293150	N	1	-
chrX	76330250	76330350	N	1	-
chrX	76405950	76406050	N	1	-
chrX	76406050	76406150	N	1	-
chrX	76416950	76417050	N	1	-
chrX	76447400	76447500	N	1	-
chrX	76479700	76479800	N	1	-
chrX	76480500	76480600	N	1	-
chrX	76480600	76480700	N	1	-
chrX	76489450	76489550	N	1	-
chrX	76514500	76514600	N	1	-
chrX	76515900	76516000	N	1	-
chrX	76517500	76517600	N	1	-
chrX	76525950	76526050	N	1	-
chrX	76526550	76526650	N	1	-
chrX	76541200	76541300	N	1	-
chrX	76550900	76551000	N	1	-
chrX	76555900	76556000	N	1	-
chrX	76558200	76558300	N	1	-
chrX	76559050	76559150	N	1	-
chrX	76572900	76573000	N	1	-
chrX	76573650	76573750	N	1	-
chrX	76578150	76578250	N	1	-
chrX	76599000	76599100	N	1	-
chrX	76602200	76602300	N	1	-
chrX	76603900	76604000	N	1	-
chrX	76606800	76606900	N	1	-
chrX	76609000	76609100	N	1	-
chrX	76640100	76640200	N	1	-
chrX	76655700	76655800	N	1	-
chrX	76675150	76675250	N	1	-
chrX	76676800	76676900	N	1	-
chrX	76681700	76681800	N	1	-
chrX	76706350	76706450	N	1	-
chrX	76709550	76709650	N	1	-
chrX	76716300	76716400	N	1	-
chrX	76725200	76725300	N	1	-
chrX	76725300	76725400	N	1	-
chrX	76725700	76725800	N	1	-
chrX	76728250	76728350	N	1	-
chrX	76748150	76748250	N	1	-
chrX	76754050	76754150	N	1	-
chrX	76754300	76754400	N	1	-
chrX	76755300	76755400	N	1	-
chrX	76761250	76761350	N	1	-
chrX	76762600	76762700	N	1	-
chrX	76763200	76763300	N	1	-
chrX	76801950	76802050	N	1	-
chrX	76832900	76833000	N	1	-
chrX	76876750	76876850	N	1	-
chrX	76877750	76877850	N	1	-
chrX	76881050	76881150	N	1	-
chrX	76894750	76894850	N	1	-
chrX	76926500	76926600	N	1	-
chrX	76949050	76949150	N	1	-
chrX	77012900	77013000	N	1	-
chrX	77103800	77103900	N	1	-
chrX	77163750	77163850	N	1	-
chrX	77259000	77259100	N	1	-
chrX	77262300	77262400	N	1	-
chrX	77290400	77290500	N	1	-
chrX	77346850	77346950	N	1	-
chrX	77377700	77377800	N	1	-
chrX	77384300	77384400	N	1	-
chrX	77385000	77385100	N	1	-
chrX	77397550	77397650	N	1	-
chrX	77451700	77451800	N	1	-
chrX	77482500	77482600	N	1	-
chrX	77562300	77562400	N	1	-
chrX	77578750	77578850	N	1	-
chrX	77581850	77581950	N	1	-
chrX	77587600	77587700	N	1	-
chrX	77598400	77598500	N	1	-
chrX	77603200	77603300	N	1	-
chrX	77637500	77637600	N	1	-
chrX	77694400	77694500	N	1	-
chrX	77724200	77724300	N	1	-
chrX	77726150	77726250	N	1	-
chrX	77757550	77757650	N	1	-
chrX	77778200	77778300	N	1	-
chrX	77779500	77779600	N	1	-
chrX	77780300	77780400	N	1	-
chrX	77855150	77855250	N	1	-
chrX	77929400	77929500	N	1	-
chrX	77932400	77932500	N	1	-
chrX	77945000	77945100	N	1	-
chrX	77957700	77957800	N	1	-
chrX	78036900	78037000	N	1	-
chrX	78074000	78074100	N	1	-
chrX	78090300	78090400	N	1	-
chrX	78134550	78134650	N	1	-
chrX	78145950	78146050	N	1	-
chrX	78185800	78185900	N	1	-
chrX	78226850	78226950	N	1	-
chrX	78311500	78311600	N	1	-
chrX	78366550	78366650	N	1	-
chrX	78399950	78400050	N	1	-
chrX	78477850	78477950	N	1	-
chrX	78484800	78484900	N	1	-
chrX	78485450	78485550	N	1	-
chrX	78486700	78486800	N	1	-
chrX	78499350	78499450	N	1	-
chrX	78547350	78547450	N	1	-
chrX	78548000	78548100	N	1	-
chrX	78595500	78595600	N	1	-
chrX	78712150	78712250	N	1	-
chrX	78752050	78752150	N	1	-
chrX	78796350	78796450	N	1	-
chrX	78826100	78826200	N	1	-
chrX	78965500	78965600	N	1	-
chrX	78979600	78979700	N	1	-
chrX	79065700	79065800	N	1	-
chrX	79066400	79066500	N	1	-
chrX	79068100	79068200	N	1	-
chrX	79130500	79130600	N	1	-
chrX	79150800	79150900	N	1	-
chrX	79178200	79178300	N	1	-
chrX	79204500	79204600	N	1	-
chrX	79332800	79332900	N	1	-
chrX	79334750	79334850	N	1	-
chrX	79359950	79360050	N	1	-
chrX	79389950	79390050	N	1	-
chrX	79425350	79425450	N	1	-
chrX	79559950	79560050	N	1	-
chrX	79568850	79568950	N	1	-
chrX	79583250	79583350	N	1	-
chrX	79600900	79601000	N	1	-
chrX	79643900	79644000	N	1	-
chrX	79646050	79646150	N	1	-
chrX	79669200	79669300	N	1	-
chrX	79674300	79674400	N	1	-
chrX	79721100	79721200	N	1	-
chrX	79766800	79766900	N	1	-
chrX	79777650	79777750	N	1	-
chrX	79810050	79810150	N	1	-
chrX	79883200	79883300	N	1	-
chrX	79911950	79912050	N	1	-
chrX	79916350	79916450	N	1	-
chrX	79927750	79927850	N	1	-
chrX	79949450	79949550	N	1	-
chrX	79957900	79958000	N	1	-
chrX	79992100	79992200	N	1	-
chrX	80018050	80018150	N	1	-
chrX	80059950	80060050	N	1	-
chrX	80093650	80093750	N	1	-
chrX	80095950	80096050	N	1	-
chrX	80139000	80139100	N	1	-
chrX	80195800	80195900	N	1	-
chrX	80278300	80278400	N	1	-
chrX	80333100	80333200	N	1	-
chrX	80370600	80370700	N	1	-
chrX	80394400	80394500	N	1	-
chrX	80511000	80511100	N	1	-
chrX	80515400	80515500	N	1	-
chrX	80589450	80589550	N	1	-
chrX	80589550	80589650	N	1	-
chrX	80621650	80621750	N	1	-
chrX	80796100	80796200	N	1	-
chrX	80866400	80866500	N	1	-
chrX	80881550	80881650	N	1	-
chrX	80954250	80954350	N	1	-
chrX	80961750	80961850	N	1	-
chrX	80968900	80969000	N	1	-
chrX	81004100	81004200	N	1	-
chrX	81039400	81039500	N	1	-
chrX	81058750	81058850	N	1	-
chrX	81063450	81063550	N	1	-
chrX	81077200	81077300	N	1	-
chrX	81089950	81090050	N	1	-
chrX	81109800	81109900	N	1	-
chrX	81155300	81155400	N	1	-
chrX	81168700	81168800	N	1	-
chrX	81272250	81272350	N	1	-
chrX	81278700	81278800	N	1	-
chrX	81450550	81450650	N	1	-
chrX	81502500	81502600	N	1	-
chrX	81665950	81666050	N	1	-
chrX	81738850	81738950	N	1	-
chrX	81819650	81819750	N	1	-
chrX	81847200	81847300	N	1	-
chrX	82065400	82065500	N	1	-
chrX	82146550	82146650	N	1	-
chrX	82177000	82177100	N	1	-
chrX	82286600	82286700	N	1	-
chrX	82306550	82306650	N	1	-
chrX	82309000	82309100	N	1	-
chrX	82321400	82321500	N	1	-
chrX	82329400	82329500	N	1	-
chrX	82417850	82417950	N	1	-
chrX	82517100	82517200	N	1	-
chrX	82521700	82521800	N	1	-
chrX	82529250	82529350	N	1	-
chrX	82532250	82532350	N	1	-
chrX	82534300	82534400	N	1	-
chrX	82535000	82535100	N	1	-
chrX	82547700	82547800	N	1	-
chrX	82574750	82574850	N	1	-
chrX	82575250	82575350	N	1	-
chrX	82659900	82660000	N	1	-
chrX	82755300	82755400	N	1	-
chrX	82799800	82799900	N	1	-
chrX	82816100	82816200	N	1	-
chrX	82818200	82818300	N	1	-
chrX	82818500	82818600	N	1	-
chrX	82818650	82818750	N	1	-
chrX	82818750	82818850	N	1	-
chrX	82819200	82819300	N	1	-
chrX	82905150	82905250	N	1	-
chrX	82917450	82917550	N	1	-
chrX	82919500	82919600	N	1	-
chrX	82934900	82935000	N	1	-
chrX	82938500	82938600	N	1	-
chrX	82938600	82938700	N	1	-
chrX	82939600	82939700	N	1	-
chrX	82939800	82939900	N	1	-
chrX	82940250	82940350	N	1	-
chrX	82940500	82940600	N	1	-
chrX	82940600	82940700	N	1	-
chrX	82940700	82940800	N	1	-
chrX	82940800	82940900	N	1	-
chrX	82941200	82941300	N	1	-
chrX	82941400	82941500	N	1	-
chrX	82941600	82941700	N	1	-
chrX	82942000	82942100	N	1	-
chrX	82942300	82942400	N	1	-
chrX	82942500	82942600	N	1	-
chrX	82942650	82942750	N	1	-
chrX	82942900	82943000	N	1	-
chrX	82943450	82943550	N	1	-
chrX	82943800	82943900	N	1	-
chrX	82944200	82944300	N	1	-
chrX	82944600	82944700	N	1	-
chrX	82944800	82944900	N	1	-
chrX	82945000	82945100	N	1	-
chrX	82945550	82945650	N	1	-
chrX	82945900	82946000	N	1	-
chrX	82946300	82946400	N	1	-
chrX	82946700	82946800	N	1	-
chrX	82947000	82947100	N	1	-
chrX	82947300	82947400	N	1	-
chrX	82947450	82947550	N	1	-
chrX	82949050	82949150	N	1	-
chrX	82949600	82949700	N	1	-
chrX	82949750	82949850	N	1	-
chrX	82950050	82950150	N	1	-
chrX	82950150	82950250	N	1	-
chrX	82950350	82950450	N	1	-
chrX	82950500	82950600	N	1	-
chrX	82950700	82950800	N	1	-
chrX	82950800	82950900	N	1	-
chrX	82951050	82951150	N	1	-
chrX	82951200	82951300	N	1	-
chrX	82951300	82951400	N	1	-
chrX	82951400	82951500	N	1	-
chrX	82951650	82951750	N	1	-
chrX	82951800	82951900	N	1	-
chrX	82951950	82952050	N	1	-
chrX	82952050	82952150	N	1	-
chrX	82952650	82952750	N	1	-
chrX	82952900	82953000	N	1	-
chrX	82953250	82953350	N	1	-
chrX	82953350	82953450	N	1	-
chrX	82953500	82953600	N	1	-
chrX	82953700	82953800	N	1	-
chrX	82954100	82954200	N	1	-
chrX	82954200	82954300	N	1	-
chrX	82954350	82954450	N	1	-
chrX	82954450	82954550	N	1	-
chrX	82954900	82955000	N	1	-
chrX	82955250	82955350	N	1	-
chrX	82955650	82955750	N	1	-
chrX	82955800	82955900	N	1	-
chrX	82956050	82956150	N	1	-
chrX	82956200	82956300	N	1	-
chrX	82956450	82956550	N	1	-
chrX	82956650	82956750	N	1	-
chrX	82956750	82956850	N	1	-
chrX	82957300	82957400	N	1	-
chrX	82957500	82957600	N	1	-
chrX	82957650	82957750	N	1	-
chrX	82957800	82957900	N	1	-
chrX	82958550	82958650	N	1	-
chrX	82958700	82958800	N	1	-
chrX	82958850	82958950	N	1	-
chrX	82958950	82959050	N	1	-
chrX	82959050	82959150	N	1	-
chrX	82959150	82959250	N	1	-
chrX	82959950	82960050	N	1	-
chrX	82960200	82960300	N	1	-
chrX	82960400	82960500	N	1	-
chrX	82960550	82960650	N	1	-
chrX	82960650	82960750	N	1	-
chrX	82960950	82961050	N	1	-
chrX	82961150	82961250	N	1	-
chrX	82961500	82961600	N	1	-
chrX	82961600	82961700	N	1	-
chrX	82962050	82962150	N	1	-
chrX	82962200	82962300	N	1	-
chrX	82962550	82962650	N	1	-
chrX	82962850	82962950	N	1	-
chrX	82962950	82963050	N	1	-
chrX	82963250	82963350	N	1	-
chrX	82963400	82963500	N	1	-
chrX	82963750	82963850	N	1	-
chrX	82963850	82963950	N	1	-
chrX	82964150	82964250	N	1	-
chrX	82964300	82964400	N	1	-
chrX	82964400	82964500	N	1	-
chrX	82964600	82964700	N	1	-
chrX	82964850	82964950	N	1	-
chrX	82965050	82965150	N	1	-
chrX	82965150	82965250	N	1	-
chrX	82965350	82965450	N	1	-
chrX	82965650	82965750	N	1	-
chrX	82965850	82965950	N	1	-
chrX	82966000	82966100	N	1	-
chrX	82966800	82966900	N	1	-
chrX	82967100	82967200	N	1	-
chrX	82967250	82967350	N	1	-
chrX	82967350	82967450	N	1	-
chrX	82967450	82967550	N	1	-
chrX	82967700	82967800	N	1	-
chrX	82967850	82967950	N	1	-
chrX	82968000	82968100	N	1	-
chrX	82968300	82968400	N	1	-
chrX	82968400	82968500	N	1	-
chrX	82968750	82968850	N	1	-
chrX	82969000	82969100	N	1	-
chrX	82970500	82970600	N	1	-
chrX	82970600	82970700	N	1	-
chrX	82971150	82971250	N	1	-
chrX	82971250	82971350	N	1	-
chrX	82971700	82971800	N	1	-
chrX	82972500	82972600	N	1	-
chrX	82973000	82973100	N	1	-
chrX	82973350	82973450	N	1	-
chrX	82973550	82973650	N	1	-
chrX	82974050	82974150	N	1	-
chrX	82974250	82974350	N	1	-
chrX	82974850	82974950	N	1	-
chrX	82975050	82975150	N	1	-
chrX	82975150	82975250	N	1	-
chrX	82975500	82975600	N	1	-
chrX	82975650	82975750	N	1	-
chrX	82975800	82975900	N	1	-
chrX	82976300	82976400	N	1	-
chrX	82976750	82976850	N	1	-
chrX	82976950	82977050	N	1	-
chrX	82977500	82977600	N	1	-
chrX	82977750	82977850	N	1	-
chrX	82977950	82978050	N	1	-
chrX	82978200	82978300	N	1	-
chrX	82978700	82978800	N	1	-
chrX	82978850	82978950	N	1	-
chrX	82979550	82979650	N	1	-
chrX	82979750	82979850	N	1	-
chrX	82980100	82980200	N	1	-
chrX	82980400	82980500	N	1	-
chrX	82980800	82980900	N	1	-
chrX	82981750	82981850	N	1	-
chrX	82981900	82982000	N	1	-
chrX	82982100	82982200	N	1	-
chrX	82982250	82982350	N	1	-
chrX	82982450	82982550	N	1	-
chrX	82982600	82982700	N	1	-
chrX	82982900	82983000	N	1	-
chrX	82983050	82983150	N	1	-
chrX	82983200	82983300	N	1	-
chrX	82983450	82983550	N	1	-
chrX	82983900	82984000	N	1	-
chrX	82984100	82984200	N	1	-
chrX	82984200	82984300	N	1	-
chrX	82985000	82985100	N	1	-
chrX	82985100	82985200	N	1	-
chrX	82985200	82985300	N	1	-
chrX	82985350	82985450	N	1	-
chrX	82985650	82985750	N	1	-
chrX	82985800	82985900	N	1	-
chrX	82985900	82986000	N	1	-
chrX	82986000	82986100	N	1	-
chrX	82986100	82986200	N	1	-
chrX	82986200	82986300	N	1	-
chrX	82986350	82986450	N	1	-
chrX	82986700	82986800	N	1	-
chrX	82987150	82987250	N	1	-
chrX	82987400	82987500	N	1	-
chrX	82987550	82987650	N	1	-
chrX	82987750	82987850	N	1	-
chrX	82987850	82987950	N	1	-
chrX	82987950	82988050	N	1	-
chrX	82988150	82988250	N	1	-
chrX	82988900	82989000	N	1	-
chrX	82989150	82989250	N	1	-
chrX	82989350	82989450	N	1	-
chrX	82989550	82989650	N	1	-
chrX	82989850	82989950	N	1	-
chrX	82989950	82990050	N	1	-
chrX	82990100	82990200	N	1	-
chrX	82990200	82990300	N	1	-
chrX	82990500	82990600	N	1	-
chrX	82990650	82990750	N	1	-
chrX	82991400	82991500	N	1	-
chrX	82991700	82991800	N	1	-
chrX	82991950	82992050	N	1	-
chrX	82992250	82992350	N	1	-
chrX	82992450	82992550	N	1	-
chrX	82992550	82992650	N	1	-
chrX	82992800	82992900	N	1	-
chrX	82993450	82993550	N	1	-
chrX	82993600	82993700	N	1	-
chrX	82993800	82993900	N	1	-
chrX	82994200	82994300	N	1	-
chrX	82994550	82994650	N	1	-
chrX	82994750	82994850	N	1	-
chrX	82995050	82995150	N	1	-
chrX	82995450	82995550	N	1	-
chrX	82995700	82995800	N	1	-
chrX	82995800	82995900	N	1	-
chrX	82996000	82996100	N	1	-
chrX	82996100	82996200	N	1	-
chrX	82996250	82996350	N	1	-
chrX	82996600	82996700	N	1	-
chrX	82996850	82996950	N	1	-
chrX	82997150	82997250	N	1	-
chrX	82997400	82997500	N	1	-
chrX	82997850	82997950	N	1	-
chrX	82998050	82998150	N	1	-
chrX	82998350	82998450	N	1	-
chrX	82998500	82998600	N	1	-
chrX	82998850	82998950	N	1	-
chrX	82999300	82999400	N	1	-
chrX	82999600	82999700	N	1	-
chrX	82999800	82999900	N	1	-
chrX	83000000	83000100	N	1	-
chrX	83000100	83000200	N	1	-
chrX	83000200	83000300	N	1	-
chrX	83000500	83000600	N	1	-
chrX	83001100	83001200	N	1	-
chrX	83001250	83001350	N	1	-
chrX	83001600	83001700	N	1	-
chrX	83001900	83002000	N	1	-
chrX	83002000	83002100	N	1	-
chrX	83002100	83002200	N	1	-
chrX	83002200	83002300	N	1	-
chrX	83002950	83003050	N	1	-
chrX	83003300	83003400	N	1	-
chrX	83003500	83003600	N	1	-
chrX	83003650	83003750	N	1	-
chrX	83004200	83004300	N	1	-
chrX	83004400	83004500	N	1	-
chrX	83004650	83004750	N	1	-
chrX	83005050	83005150	N	1	-
chrX	83005300	83005400	N	1	-
chrX	83005450	83005550	N	1	-
chrX	83005600	83005700	N	1	-
chrX	83005750	83005850	N	1	-
chrX	83005900	83006000	N	1	-
chrX	83006000	83006100	N	1	-
chrX	83006400	83006500	N	1	-
chrX	83006500	83006600	N	1	-
chrX	83006650	83006750	N	1	-
chrX	83007200	83007300	N	1	-
chrX	83007950	83008050	N	1	-
chrX	83008100	83008200	N	1	-
chrX	83008300	83008400	N	1	-
chrX	83008700	83008800	N	1	-
chrX	83009000	83009100	N	1	-
chrX	83009100	83009200	N	1	-
chrX	83009300	83009400	N	1	-
chrX	83009400	83009500	N	1	-
chrX	83009550	83009650	N	1	-
chrX	83009850	83009950	N	1	-
chrX	83010100	83010200	N	1	-
chrX	83010200	83010300	N	1	-
chrX	83010350	83010450	N	1	-
chrX	83010550	83010650	N	1	-
chrX	83010650	83010750	N	1	-
chrX	83010850	83010950	N	1	-
chrX	83011050	83011150	N	1	-
chrX	83011150	83011250	N	1	-
chrX	83011250	83011350	N	1	-
chrX	83011350	83011450	N	1	-
chrX	83011450	83011550	N	1	-
chrX	83011650	83011750	N	1	-
chrX	83011900	83012000	N	1	-
chrX	83012750	83012850	N	1	-
chrX	83012850	83012950	N	1	-
chrX	83013000	83013100	N	1	-
chrX	83013250	83013350	N	1	-
chrX	83013600	83013700	N	1	-
chrX	83013750	83013850	N	1	-
chrX	83014150	83014250	N	1	-
chrX	83014550	83014650	N	1	-
chrX	83014900	83015000	N	1	-
chrX	83015000	83015100	N	1	-
chrX	83015100	83015200	N	1	-
chrX	83015250	83015350	N	1	-
chrX	83015350	83015450	N	1	-
chrX	83015450	83015550	N	1	-
chrX	83015600	83015700	N	1	-
