chr	start	end	strand
chr7	36424984	36432532	-
chr7	38710854	38804545	-
chr7	38803714	38804857	+
chr7	38892785	38893540	+
chr7	38967157	38969107	-
chr7	38967763	38982244	+
chr7	39046315	39056412	-
chr7	39056404	39060184	+
chr7	46704870	46739895	+
chr7	46771287	46773368	-
chr7	46773114	46774930	+
chr7	46789488	46837716	+
chr7	46910157	46911452	-
chr7	46910947	46912040	+
chr7	48622347	48648744	-
chr7	48648817	48649235	+
chr7	48728058	48754804	-
chr7	48754863	48755273	+
chr7	48854647	48908248	+
chr7	48888184	48888854	-
chr7	48937619	48938639	-
chr7	49948205	49951092	+
chr7	50533139	50568655	-
chr7	50568233	50569232	+
chr7	50608055	50608284	-
chr7	50655130	50655487	+
chr7	50698264	50699335	-
chr7	50698931	50730597	+
chr7	50776762	50788510	-
chr7	50817607	50852967	+
chr7	50817949	50818936	-
chr7	50925788	50927242	-
chr7	50926570	50938468	+
chr7	51176213	51177182	+
chr7	51497774	51502519	-
chr7	51502108	51511614	+
chr7	51557884	51560282	-
chr7	51560325	51567916	+
chr7	51628784	51629995	-
chr7	51660608	51661026	-
chr7	51708610	51708911	-
chr7	51723361	51728504	+
chr7	51735870	51751878	-
chr7	51751861	51755536	+
chr7	51781381	51809350	-
chr7	51809415	51810942	+
chr7	51827931	51846337	+
chr7	52000504	52009432	-
chr7	52003837	52036707	+
chr7	52048466	52048941	+
chr7	52056264	52071963	-
chr7	52071227	52131645	+
chr7	52089239	52184845	-
chr7	52147935	52160253	+
chr7	52185282	52186140	+
chr7	52198318	52317788	-
chr7	52207557	52207774	+
chr7	52241326	52260448	+
chr7	52270845	52279104	+
chr7	52308846	52344468	+
chr7	52336919	52359184	-
chr7	52372111	52409939	-
chr7	52377122	52386176	+
chr7	52409681	52417988	+
chr7	52460029	52460418	+
chr7	52483397	52494499	-
chr7	52488944	52494958	+
chr7	52554496	52595029	-
chr7	52622954	52623378	+
chr7	52626101	52651781	-
chr7	52651359	52651750	+
chr7	52675147	52690053	-
chr7	52690192	52722576	+
chr7	52710650	52793958	-
chr7	52765905	52766726	+
chr7	52779997	52785406	+
chr7	52817037	52825688	-
chr7	52817457	52851397	+
chr7	52959731	52978051	+
chr7	52959928	52973336	-
chr7	52996685	52997357	-
chr7	52996929	53009669	+
chr7	53059991	53086168	-
chr7	53069331	53069840	+
chr7	53121591	53181067	+
chr7	53152333	53153019	-
chr7	53170977	53179489	-
chr7	53198331	53198557	-
chr7	53289092	53341133	+
chr7	53693988	53895177	-
chr7	53863264	53863638	+
chr7	53939617	53971069	-
chr7	53990669	53991010	+
chr7	54009515	54051448	-
chr7	54051189	54122944	+
chr7	54076289	54102364	-
chr7	54132148	54213854	-
chr7	54175362	54176982	+
chr7	54240976	54277878	-
chr7	54263922	54270698	+
chr7	54305222	54311191	-
chr7	54305980	54323566	+
chr7	56004770	56006099	+
chr7	56043550	56044243	-
chr7	56043872	56084489	+
chr7	56136761	56144619	+
chr7	56414024	56414493	-
chr7	56501016	56508403	-
chr7	56501537	56867903	+
chr7	56652371	56653760	-
chr7	57014486	57124481	+
chr7	59100844	59117645	-
chr7	63048473	63049500	-
chr7	63049530	63191535	+
chr7	63096765	63098374	-
chr7	63166548	63274906	-
chr7	63217028	63231365	+
chr7	63294784	63305373	-
chr7	63305507	63492021	+
chr7	65654214	65654570	-
chr7	65932156	65932775	-
chr7	66481547	66484542	-
chr7	66483482	66582197	+
chr7	70688302	70690743	+
chr7	70899994	70900614	-
chr7	71026132	71086596	-
chr7	71050274	71059448	+
chr7	71081504	71089967	+
chr7	71193463	71194126	+
chr7	71286155	71287099	-
chr7	71286293	71287458	+
chr7	71371811	71372617	-
chr7	71372183	71373896	+
chr7	71421665	71432475	-
chr7	71424650	71489913	+
chr7	71489002	71537418	-
chr7	71519048	71519729	+
chr7	71537223	71559328	+
chr7	72013246	72017930	-
chr7	72017990	72018277	+
chr7	72836960	72838283	-
chr7	73204443	73205371	-
chr7	73205423	73239534	+
chr7	73223905	73224414	-
chr7	73253352	73254212	-
chr7	73254346	73324002	+
chr7	73382783	73534196	-
chr7	73455705	73456024	+
chr7	73533232	73533841	+
chr7	73774696	73835090	-
chr7	74366673	74519102	-
chr7	74367482	74375875	+
chr7	74517795	74525361	+
chr7	74589993	74590935	-
chr7	74590489	74591296	+
chr7	74604531	74609615	-
chr7	74790283	74801271	+
chr7	75095970	75306733	+
chr7	75118289	75118506	-
chr7	75812766	75813261	+
chr7	75878595	75894117	-
chr7	80566888	80704652	-
chr7	80702161	80706579	+
chr7	80728583	80741847	+
chr7	80738940	80764162	-
chr7	80752023	80767043	+
chr7	82600438	82902811	+
chr7	82786198	82788437	-
chr7	82800324	82801525	-
chr7	82812080	82814515	-
chr7	82830741	82831485	-
chr7	82893949	82946114	-
chr7	82965997	82969938	-
chr7	82967396	82978016	+
chr7	82992770	82993062	-
chr7	82993245	83028568	+
chr7	85916037	85927935	-
chr7	85928013	85940227	+
chr7	85957033	85992101	-
chr7	85991395	85991803	+
chr7	86038694	86040692	-
chr7	86040811	86066160	+
chr7	86058055	86058630	-
chr7	86269871	86294393	-
chr7	86294071	86294900	+
chr7	86414970	86524329	+
chr7	86536469	86537168	-
chr7	86586677	86611120	-
chr7	86607881	86611965	+
chr7	86841636	86842404	+
chr7	86880813	86887968	-
chr7	86888036	86888918	+
chr7	86925681	86926327	-
chr7	86925805	86926369	+
chr7	86962021	87005353	-
chr7	86989764	87022109	+
chr7	87018478	87080609	-
chr7	87065581	87069707	+
chr7	87150908	87173830	-
chr7	87159272	87247066	+
chr7	87208912	87260232	-
chr7	87331724	87391926	+
chr7	87367740	87377535	-
chr7	87405586	87415021	-
chr7	87406091	87469642	+
chr7	87438872	87439125	-
chr7	87456591	87550319	-
chr7	87514206	87515827	+
chr7	87531713	87554066	+
chr7	87571491	87572889	+
chr7	87680144	87681292	+
chr7	87727501	87833811	-
chr7	87833820	87834261	+
chr7	87845814	87958331	-
chr7	87973647	87991554	+
chr7	88005777	88025665	+
chr7	88027749	88092609	-
chr7	88046178	88048793	+
chr7	88064010	88064335	+
chr7	88092722	88093119	+
chr7	88119295	88138775	-
chr7	88138079	88195341	+
chr7	88356695	88358512	-
chr7	88357369	88490729	+
chr7	88476616	88526085	-
chr7	88667349	88668364	-
chr7	88668397	88683465	+
chr7	88716170	88747254	+
chr7	88907420	88935833	+
chr7	88907618	89008254	-
chr7	88973139	89042447	+
chr7	89797102	89934845	+
chr7	89919903	89920556	-
chr7	90014817	90021372	+
chr7	90766520	90808024	-
chr7	90780486	90810348	+
chr7	90904425	90905788	+
chr7	90943680	90973981	-
chr7	90975335	90976016	+
chr7	90999520	90999984	+
chr7	91019615	91032817	-
chr7	91031992	91053000	+
chr7	91250023	91300633	-
chr7	91733685	91838403	-
chr7	91836376	91836930	+
chr7	95425577	95426447	-
chr7	95426099	95468249	+
chr7	96279743	96487298	-
chr7	96364408	96365013	+
chr7	96487321	96487916	+
chr7	96552103	96552664	-
chr7	96552871	96553467	+
chr7	96657622	96658452	-
chr7	97059321	97089714	-
chr7	97100179	97129520	-
chr7	97128395	97133990	+
chr7	97271641	97278449	-
chr7	97277988	97364228	+
chr7	97574534	97574841	-
chr7	97590859	97624543	-
chr7	97591272	97609839	+
chr7	97624699	97625051	+
chr7	99590385	99590952	+
chr7	99640004	99641413	-
chr7	99709195	99710216	-
chr7	99709651	99733034	+
chr7	99785695	99800119	+
chr7	99786160	99818450	-
chr7	99872276	99889978	-
chr7	100020690	100033737	-
chr7	100023047	100091084	+
chr7	103555390	104061536	+
chr7	103923687	103965994	-
chr7	104099724	104099936	-
chr7	104120536	104505951	+
chr7	104223931	104231600	-
chr7	104503122	104505363	-
chr7	104520110	104563325	+
chr7	104629212	104629779	-
chr7	104629435	104693455	+
chr7	104728134	104897876	+
chr7	104844600	104845116	-
chr7	104897186	104898040	-
chr7	104913011	104914263	-
chr7	104913952	104914459	+
chr7	104991440	105065842	+
chr7	105197030	105237714	-
chr7	105319767	105320054	-
chr7	105343965	105483201	-
chr7	105458133	105510877	+
chr7	105726133	105805346	-
chr7	105804325	105820632	+
chr7	105820080	105821218	-
chr7	105842673	105851453	-
chr7	105851606	105872211	+
chr7	105949206	105949711	+
chr7	105963301	105971357	-
chr7	105963896	105965019	+
chr7	106027389	106289662	-
chr7	106396950	106397487	-
chr7	106490743	106501628	-
chr7	106529526	106530196	+
chr7	106604876	106632165	-
chr7	106631487	106633012	+
chr7	106680113	106767515	+
chr7	106928445	106930563	-
chr7	106928830	106931070	+
chr7	106976668	107007427	-
chr7	107005137	107008598	+
chr7	107055428	107128967	-
chr7	107222013	107270029	-
chr7	107269482	107271428	+
chr7	107298905	107311948	+
chr7	107326808	107327139	-
chr7	107356133	107356532	-
chr7	107375843	107431163	+
chr7	107471370	107520479	-
chr7	107520711	107623267	+
chr7	107635682	107660296	-
chr7	107636090	107657225	+
chr7	107679492	107691557	+
chr7	107680124	107739636	-
chr7	107731337	107742303	+
chr7	107755392	107805783	+
chr7	107848526	108011333	+
chr7	108080487	108119626	-
chr7	108136515	108160529	-
chr7	108139637	108141572	+
chr7	108175806	108176238	-
chr7	108199074	108199908	-
chr7	108199500	108200224	+
chr7	108255827	108256943	-
chr7	108256718	108438941	+
chr7	108427155	108459397	-
chr7	108459064	108459680	+
chr7	108496578	108586306	+
chr7	108526155	108537821	-
chr7	108614293	108614860	-
chr7	108686280	108729024	+
chr7	108756592	108757021	+
chr7	108970565	108988543	-
chr7	108984580	108999694	+
chr7	109020101	109189917	+
chr7	109042744	109057219	-
chr7	109071755	109082404	-
chr7	109117925	109119791	-
chr7	109138653	109214258	-
chr7	109213730	109234312	+
chr7	109264919	109358663	-
chr7	109359060	109404628	+
chr7	109371241	109399263	-
chr7	109414753	109416233	-
chr7	109415279	109623803	+
chr7	109589735	109590177	-
chr7	109703838	109714000	-
chr7	109826092	109835797	-
chr7	109835913	109836402	+
chr7	110910541	110910902	-
chr7	111367309	111368709	+
chr7	111378844	111413354	+
chr7	111392540	111392905	-
chr7	111410149	111413097	-
chr7	111426142	111463902	-
chr7	111484951	111501953	-
chr7	111502017	111502314	+
chr7	111517924	111518773	-
chr7	111518653	111519185	+
chr7	111536089	111656364	-
chr7	111549397	111550132	+
chr7	111594751	111595320	+
chr7	111613830	111614669	+
chr7	112516856	112548522	-
chr7	112547651	112549386	+
chr7	112628002	112629566	-
chr7	112702450	112702832	-
chr7	112702891	112708042	+
chr7	112751299	112789335	-
chr7	112782183	112818344	+
chr7	112874990	112927594	-
chr7	112885153	112901005	+
chr7	112950892	112959552	-
chr7	112959881	112960092	+
chr7	113632312	113672398	-
chr7	113760636	113766621	+
chr7	114737344	114738492	-
chr7	114737569	114897017	+
chr7	114807659	114810527	-
chr7	116077906	116093563	+
chr7	116660036	116674260	-
chr7	116662680	116671776	+
chr7	116847234	116859367	+
chr7	116874684	116896250	-
chr7	116895814	116915855	+
chr7	117024840	117150193	-
chr7	117103296	117104221	+
chr7	117130035	117130380	+
chr7	117161567	117162185	-
chr7	117161765	117241485	+
chr7	117196397	117205605	-
chr7	117252472	117265257	-
chr7	117252648	117295059	+
chr7	117307719	117309722	-
chr7	117307845	117310022	+
chr7	117333447	117333706	-
chr7	117333766	117334446	+
chr7	117364890	117365176	-
chr7	117365198	117433668	+
chr7	117446593	117759543	-
chr7	117757774	117760175	+
chr7	117899146	117917369	-
chr7	117912052	117963711	+
chr7	117930467	117987958	-
chr7	118035155	118035558	+
chr7	118172042	118172436	-
chr7	118172257	118201629	+
chr7	118202162	118226598	-
chr7	118225677	118230425	+
chr7	118237542	118266231	-
chr7	118265689	118268853	+
chr7	118299547	118300389	-
chr7	118322998	118323236	-
chr7	119143091	119143811	-
chr7	119164899	119166947	-
chr7	119166755	119259342	+
chr7	119369390	119520138	+
chr7	120043567	120053381	+
chr7	120452679	120522372	-
chr7	120656081	120657065	-
chr7	120656664	120729531	+
chr7	121170392	121261296	-
chr7	121351490	121419611	-
chr7	121398252	121398967	+
chr7	121419810	121437122	+
chr7	121459887	121461104	-
chr7	121460227	121461556	+
chr7	121678450	121707129	-
chr7	121706125	121707199	+
chr7	122759305	122759686	-
chr7	123235620	123243834	-
chr7	123236003	123253808	+
chr7	123374115	123374885	-
chr7	123469022	123590307	-
chr7	123586508	123595965	+
chr7	124524492	124833812	+
chr7	125242286	125387161	-
chr7	125259788	125261390	+
chr7	125273263	125273879	+
chr7	125387449	125388127	+
chr7	125420695	125423237	-
chr7	125421243	125423804	+
chr7	125622093	125635499	-
chr7	125665538	125676839	-
chr7	125676582	125680352	+
chr7	125825700	125849315	-
chr7	125846662	126120293	+
chr7	125883868	125885679	-
chr7	125920012	125929100	-
chr7	125940169	125943825	-
chr7	125980380	125999214	-
chr7	126096574	126139636	-
chr7	126138791	126139267	+
chr7	126854217	126864311	-
chr7	126863923	126864892	+
chr7	126923753	126937481	-
chr7	126979744	127039717	-
chr7	127031791	127064893	+
chr7	127237263	127269877	+
chr7	127777465	127778674	-
chr7	127778090	127807660	+
chr7	127810490	127821679	-
chr7	127821276	127884425	+
chr7	127897515	127897755	-
chr7	127974276	127986325	-
chr7	128018528	128097520	+
chr7	128057069	128062343	-
chr7	128126021	128127830	+
chr7	128176004	128178941	-
chr7	128178155	128227505	+
chr7	128202921	128219579	-
chr7	128263196	128263799	-
chr7	128779444	128850981	-
chr7	129052117	129164748	-
chr7	129125266	129139010	+
chr7	129205031	129210598	-
chr7	129210677	129245553	+
chr7	129224617	129276412	-
chr7	129276556	129315154	+
chr7	129302444	129302863	-
chr7	129432062	129433367	-
chr7	129432617	129784806	+
chr7	130112493	130113336	-
chr7	130113407	130152235	+
chr7	130216877	130227012	-
chr7	130226033	130227748	+
chr7	130266689	130267638	-
chr7	130267401	130341987	+
chr7	130414848	130521346	-
chr7	130511915	130576674	+
chr7	132585537	132588426	-
chr7	132588263	132591654	+
chr7	132604768	132634958	-
chr7	132634630	132635822	+
chr7	132695753	132727509	+
chr7	132773693	132851256	-
chr7	132850957	133024037	+
chr7	133229555	133344023	-
chr7	133241243	133243635	+
chr7	133415645	133415916	-
chr7	133505388	133540268	-
chr7	133568984	133572705	-
chr7	133572234	133596138	+
chr7	133608196	133647051	-
chr7	133618655	133635711	+
chr7	133645740	133666235	+
chr7	133685201	133732604	-
chr7	133726790	133735326	+
chr7	133762711	133769029	-
chr7	133769119	133769543	+
chr7	133786455	133805811	-
chr7	133828676	133851359	-
chr7	133837788	133848875	+
chr7	133881693	133953115	+
chr7	133882721	133903897	-
chr7	133914155	133952505	-
chr7	133965538	133966035	+
chr7	133993855	134041777	-
chr7	134005465	134009660	+
chr7	134041002	134042733	+
chr7	134071614	134072316	-
chr7	134072333	134094509	+
chr7	134114599	134177908	-
chr7	134119113	134135269	+
chr7	134152003	134186681	+
chr7	134223783	134224084	+
chr7	134233964	134235289	-
chr7	134234895	134239971	+
chr7	134261630	134263755	+
chr7	134330158	134352134	-
chr7	134371852	134376681	-
chr7	134376766	134400318	+
chr7	134387239	134417611	-
chr7	134417741	134418021	+
chr7	134479768	134489619	-
chr7	134489246	134493994	+
chr7	134514438	134565559	-
chr7	134519613	134520313	+
chr7	134530799	134538135	+
chr7	134583452	134624052	-
chr7	134592151	134759079	+
chr7	134647237	134656365	-
chr7	134708952	134731701	-
chr7	134742998	134758773	-
chr7	134887778	134951331	+
chr7	134887930	134888939	-
chr7	134903380	134921261	-
chr7	134982313	135020227	-
chr7	134984693	135004264	+
chr7	135016736	135080497	+
chr7	135035649	135039151	-
chr7	135078574	135078986	-
chr7	135109991	135137358	-
chr7	135110999	135142937	+
chr7	135168315	135168929	-
chr7	135187675	135296625	+
chr7	135205623	135211534	-
chr7	135232564	135232797	-
chr7	135375342	135381864	-
chr7	135380810	135399890	+
chr7	135412104	135441654	-
chr7	135476689	135476960	+
chr7	135504477	135562270	-
chr7	135535276	135537075	+
chr7	135561789	135562246	+
chr7	135575104	135605179	-
chr7	135604172	135608953	+
chr7	135667096	135700743	+
chr7	135696775	135698168	-
chr7	135754844	135846426	+
chr7	135832737	135888291	-
chr7	135883240	135931260	+
chr7	136717933	136719350	-
chr7	136718289	136719869	+
chr7	136735042	136736034	-
chr7	136735357	136785654	+
chr7	137521693	137690837	-
chr7	137660682	137665457	+
chr7	137690437	137691147	+
chr7	137789500	137790318	-
chr7	137959923	137960187	+
chr7	137977934	137978164	+
chr7	137990885	137991159	+
chr7	138009390	138062295	+
chr7	138034915	138047101	-
chr7	138079738	138133128	+
chr7	138086517	138086847	-
chr7	138111487	138112251	-
chr7	138472637	138553957	-
chr7	138506344	138540632	+
chr7	138553685	138599965	+
chr7	138703877	138723915	+
chr7	139743476	139768070	-
chr7	139767617	139768393	+
chr7	139802059	139802528	-
chr7	139863891	139864311	-
chr7	139877597	140051574	-
chr7	139897988	139906584	+
chr7	140043878	140079424	+
chr7	140080527	140123658	-
chr7	140122806	140184810	+
chr7	140169794	140316006	-
chr7	140239217	140239483	+
chr7	140314040	140326250	+
chr7	140828557	140829289	-
chr7	140829353	140873076	+
chr7	140873876	140968487	-
chr7	140901022	140916327	+
chr7	141852122	142381337	+
chr7	141861709	141862861	-
chr7	142807352	142846966	-
chr7	142828798	142908932	+
chr7	142874024	142907997	-
chr7	142964875	142965292	-
chr7	143105372	143106033	-
chr7	143848950	143849244	+
chr7	144085623	144086084	-
chr7	144086269	144086856	+
chr7	144562241	144603338	-
chr7	144602219	144610970	+
chr7	144628793	144630002	-
chr7	144629350	144667685	+
chr7	146024732	146037956	-
chr7	146038117	146080573	+
chr7	146067790	146101190	-
chr7	146374308	146420915	-
chr7	146394581	146470097	+
chr7	146432276	146435273	-
chr7	146481294	146481740	-
chr7	146574332	146773856	+
chr7	147134257	147137155	-
chr7	147135890	147179692	+
chr7	147156674	147200320	-
chr7	147214300	147222564	-
chr7	147222289	147228286	+
chr7	147281186	147311451	-
chr7	147298171	147338368	+
chr7	147322468	147323800	-
chr7	148035376	148068215	-
chr7	148042290	148054122	+
chr7	148067818	148098519	+
chr7	148127049	148142488	-
chr7	148127463	148142620	+
chr7	148185276	148211413	-
chr7	148309179	148361324	+
chr7	148340904	148380866	-
chr7	148380031	148455097	+
chr7	148447123	148452383	-
chr7	148481923	148513832	-
chr7	148494751	148495551	+
chr7	148513775	148524255	+
chr7	148556023	148580148	-
chr7	148578056	148602986	+
chr7	148590634	148599997	-
chr7	148615263	148726568	-
chr7	148621369	148684340	+
chr7	148725847	148727251	+
chr7	148745923	148840653	+
chr7	148747158	148747987	-
chr7	149050437	149088368	-
chr7	149088462	149088734	+
chr7	149173892	149279936	-
chr7	149246288	149256140	+
chr7	149470387	149470624	+
chr7	149534765	149589679	-
chr7	149568214	149631657	+
chr7	149646769	149686020	+
chr7	149719060	149719412	-
chr7	150238687	150260081	+
chr7	150254029	150254967	-
chr7	150393289	150482477	-
chr7	150554010	150554315	-
chr7	150599763	150600268	-
chr7	150641564	150646905	-
chr7	150695702	150835584	-
chr7	150734387	150735911	+
chr7	150813934	150835198	+
chr7	150898833	150899212	+
chr7	150943012	150943468	+
chr7	150955343	151018333	-
chr7	150969709	150971290	+
chr7	151008946	151035282	+
chr7	151621961	151739635	-
chr7	151739748	151741855	+
chr7	151761427	151768398	-
chr7	151764211	151774179	+
chr7	152100464	152126737	+
chr7	152216204	152216916	-
chr7	152216651	152217316	+
chr7	152275358	152275590	+
chr7	152296197	152297486	-
chr7	152296815	152298693	+
chr7	152384187	152384650	+
chr7	152385250	152479304	-
chr7	152467907	152479997	+
chr8	3143455	3279652	-
chr8	3353292	3468411	+
chr8	3353456	3354617	-
chr8	3449657	3467677	-
chr8	3493072	3550247	+
chr8	3499821	3500405	-
chr8	3516323	3516763	-
chr8	3605177	3631712	-
chr8	3620551	3650017	+
chr8	3647752	3648402	-
chr8	3669069	3684388	+
chr8	3754402	3754603	-
chr8	4165534	4165939	-
chr8	4166592	4212900	+
chr8	4237044	4239049	-
chr8	4237950	4257556	+
chr8	4252526	4325492	-
chr8	4275951	4276246	+
chr8	4325224	4349708	+
chr8	4612146	4613670	-
chr8	4613132	4656269	+
chr8	4675240	4678413	-
chr8	4677483	4678790	+
chr8	5639835	5640918	+
chr8	8612877	8690532	-
chr8	8690057	8691566	+
chr8	9965162	9977680	-
chr8	9976563	10006876	+
chr8	10634818	10636207	+
chr8	10663342	10663982	-
chr8	10663983	10664880	+
chr8	10848140	10849881	-
chr8	10848332	10852577	+
chr8	10978426	11016302	-
chr8	11009091	11011113	+
chr8	11444010	11478653	-
chr8	11461207	11465701	+
chr8	11476927	11482043	+
chr8	11496134	11558023	-
chr8	11497510	11521323	+
chr8	11549874	11578339	+
chr8	11604395	11636424	-
chr8	11635284	11650911	+
chr8	11756747	11758317	-
chr8	11758333	11853565	+
chr8	12607940	12672132	-
chr8	12757034	12872756	+
chr8	12984286	13061498	+
chr8	13018057	13041561	-
chr8	13066326	13105491	-
chr8	13103358	13182292	+
chr8	13154642	13160889	-
chr8	13253120	13287880	-
chr8	13287529	13384666	+
chr8	13461908	13504355	-
chr8	13556312	13678185	-
chr8	13624234	13625007	+
chr8	13648700	13650146	+
chr8	13660857	13683411	+
chr8	13757286	13758548	-
chr8	13757658	13800753	+
chr8	13785405	13785901	-
chr8	13869681	13890507	+
chr8	13907750	13950591	+
chr8	14002991	14090330	-
chr8	14887403	14892824	-
chr8	14888579	14926244	+
chr8	18594241	18595101	-
chr8	18595530	18813863	+
chr8	18618856	18619264	-
chr8	18836871	18846839	-
chr8	18846292	18893674	+
chr8	18936458	18936806	+
chr8	19161855	19162630	+
chr8	19784640	19801859	+
chr8	19968221	20020400	-
chr8	23171156	23184777	+
chr8	23271103	23276845	-
chr8	23303289	23340212	+
chr8	23509156	23543841	+
chr8	23521538	23521777	-
chr8	23569767	23587160	-
chr8	23587211	23684396	+
chr8	23676922	23704242	-
chr8	23703789	23705848	+
chr8	23736357	23817049	-
chr8	23763920	23764386	+
chr8	23895457	23924821	-
chr8	23916322	23925068	+
chr8	23948949	23969776	-
chr8	23949294	23949779	+
chr8	23970004	24074384	+
chr8	24138600	24145960	-
chr8	24281210	24367552	-
chr8	24318958	24319664	+
chr8	24366484	24368649	+
chr8	26045404	26127331	-
chr8	26120422	26136116	+
chr8	26148739	26219836	-
chr8	26162611	26179100	+
chr8	26198299	26223794	+
chr8	26259665	26351835	-
chr8	26312277	26312865	+
chr8	26351099	26351978	+
chr8	26578790	26579006	+
chr8	26629263	26884965	+
chr8	26688164	26712563	-
chr8	26828177	26895692	-
chr8	26894964	26931073	+
chr8	26915624	26951760	-
chr8	26951403	26954377	+
chr8	27052142	27230020	-
chr8	27126128	27126662	+
chr8	27229347	27275508	+
chr8	27247385	27269067	-
chr8	27763405	27809159	-
chr8	27799889	27812692	+
chr8	28067909	28089653	-
chr8	28086493	28099631	+
chr8	28128489	28140914	-
chr8	28129141	28169083	+
chr8	28152316	28153467	-
chr8	28227396	28285144	-
chr8	28285270	28285947	+
chr8	28370497	28370730	-
chr8	28370827	28393559	+
chr8	28581690	28582091	-
chr8	32259581	32279234	-
chr8	32260773	32279907	+
chr8	32848399	32848756	-
chr8	34323438	34496010	-
chr8	34496308	34549098	+
chr8	34710055	34740462	+
chr8	34723888	34764474	-
chr8	34752440	34813584	+
chr8	34783976	34784272	-
chr8	34842386	34902656	+
chr8	34885371	35040354	-
chr8	35087937	35088144	+
chr8	35144479	35173057	-
chr8	35170576	35172132	+
chr8	35192837	35217556	-
chr8	35209880	35236811	+
chr8	35678118	35687022	-
chr8	35686020	35687485	+
chr8	35698913	35753312	-
chr8	35752295	35753253	+
chr8	35823902	35824155	+
chr8	35867330	36028751	-
chr8	35870351	35886788	+
chr8	35981744	35982290	+
chr8	36115877	36116450	-
chr8	36172268	36173052	-
chr8	36199019	36200556	+
chr8	36438532	36439603	-
chr8	36438777	36453334	+
chr8	36493703	36495514	-
chr8	36509484	36559274	-
chr8	36558140	36562011	+
chr8	36603832	36604195	+
chr8	36630147	36630441	-
chr8	36650330	36651071	-
chr8	36650829	36748489	+
chr8	37185274	37186021	-
chr8	37272735	37312409	-
chr8	37311600	37318166	+
chr8	38056291	38056561	-
chr8	38056610	38059009	+
chr8	40069078	40195884	+
chr8	40238277	40264853	+
chr8	40641438	40736835	-
chr8	41391957	41393330	-
chr8	41393374	41482523	+
chr8	41574105	41597084	-
chr8	41597128	41648616	+
chr8	41680416	41683933	-
chr8	41683986	41684710	+
chr8	41695456	41696631	+
chr8	42075871	42219116	-
chr8	42324204	42325518	-
chr8	42324898	42428818	+
chr8	42401442	42505192	-
chr8	42459271	42474234	+
chr8	46351709	46427410	-
chr8	46416497	46420139	+
chr8	46495588	46496164	+
chr8	47060152	47060731	-
chr8	47060868	47087670	+
chr8	47080945	47085223	-
chr8	47106023	47248943	-
chr8	47249023	47297545	+
chr8	47285767	47296419	-
chr8	47556402	47626202	+
chr8	47636559	47637119	-
chr8	47658273	47702571	-
chr8	47702729	47731211	+
chr8	47772411	47772804	+
chr8	47816455	47827105	-
chr8	47825085	47942700	+
chr8	47927289	47937686	-
chr8	47952058	47954806	-
chr8	47952967	47955090	+
chr8	47966377	47997891	-
chr8	47971922	47982001	+
chr8	48016838	48027240	+
chr8	48564887	48618831	-
chr8	48619000	48641255	+
chr8	48740419	48762086	-
chr8	48758861	48772612	+
chr8	48787247	48799891	-
chr8	48799659	48804677	+
chr8	49016152	49076535	-
chr8	49076160	49081871	+
chr8	53281837	53282440	-
chr8	54591271	54610993	+
chr8	55162778	55280741	+
chr8	55595341	55615356	-
chr8	55613893	55646961	+
chr8	59005339	59030269	-
chr8	59029905	59111701	+
chr8	59957352	59967413	-
chr8	59966828	59998915	+
chr8	59992281	60132464	-
chr8	60055233	60056300	+
chr8	60130524	60179161	+
chr8	60278452	60280249	-
chr8	60278827	60279379	+
chr8	63110233	63111509	-
chr8	63361893	63471840	-
chr8	63362717	63395607	+
chr8	63700562	63702914	-
chr8	63702710	63885610	+
chr8	63966517	63991636	+
chr8	63988129	64069984	-
chr8	64085982	64086561	+
chr8	64406362	64406822	-
chr8	67071352	67071733	-
chr8	67094083	67094296	-
chr8	67094527	67094902	+
chr8	67190816	67278112	-
chr8	67328667	67373779	-
chr8	67373945	67374695	+
chr8	67470459	67471677	-
chr8	67471082	67504621	+
chr8	68910176	69011150	+
chr8	68996437	69014707	-
chr8	69384120	69423523	+
chr8	70018752	70029689	+
chr8	71317847	71359531	+
chr8	71403244	71407144	-
chr8	71404424	71451409	+
chr8	71476435	71479094	+
chr8	71515906	71541454	-
chr8	71517348	71545498	+
chr8	71612620	71658623	+
chr8	71732564	71732883	-
chr8	71732937	71758881	+
chr8	71794581	71794909	-
chr8	71794965	71846720	+
chr8	71889137	71923787	-
chr8	71919538	71923727	+
chr8	72121993	72149450	-
chr8	72149147	72149811	+
chr8	72178383	72190970	+
chr8	72223786	72240808	-
chr8	72240426	72241615	+
chr8	72255771	72315112	-
chr8	72273591	72274438	+
chr8	72298554	72299273	+
chr8	72315127	72352013	+
chr8	72332249	72332973	-
chr8	72412054	72566614	-
chr8	72425596	72427747	+
chr8	72498390	72499283	+
chr8	72519047	72541463	+
chr8	72566677	72599882	+
chr8	72651150	72681256	+
chr8	72654578	72663577	-
chr8	72696301	72709735	+
chr8	72736812	72737095	+
chr8	72758086	72839493	+
chr8	72796879	72826373	-
chr8	72851189	72878049	-
chr8	72877393	72878293	+
chr8	72901619	73000845	-
chr8	73024088	73068203	-
chr8	73030379	73159717	+
chr8	73115290	73183652	-
chr8	73197313	73206335	+
chr8	73217359	73224576	-
chr8	73217765	73228653	+
chr8	73276670	73336937	-
chr8	73277280	73304965	+
chr8	73356078	73363942	-
chr8	73356983	73364420	+
chr8	73389277	73397392	-
