chr	start	end	strand
chr6	90318952	90319483	-
chr6	90319484	90366266	+
chr6	90554679	90555160	+
chr6	90596053	90597751	+
chr6	90599533	90708324	-
chr6	90705182	90707270	+
chr6	90737367	90741093	+
chr6	91183089	91184615	+
chr6	91222006	91222533	+
chr6	91390384	91391384	-
chr6	91390935	91393764	+
chr6	91411329	91423462	-
chr6	91422432	91439948	+
chr6	91438264	91465880	-
chr6	91465964	91476043	+
chr6	91567442	91567840	+
chr6	91627777	91636106	-
chr6	91628762	91716590	+
chr6	91662180	91666372	-
chr6	91827661	91827963	-
chr6	91828033	91858314	+
chr6	92013287	92013617	-
chr6	92027491	92042093	-
chr6	92041438	92134197	+
chr6	92092396	92164897	-
chr6	92164966	92165495	+
chr6	92873761	92887372	-
chr6	92892048	92893489	-
chr6	95982978	95983289	-
chr6	97093149	97155552	-
chr6	97128664	97129919	+
chr6	97160779	97191607	+
chr6	97161255	97162291	-
chr6	97229850	97322283	-
chr6	97329415	97437814	-
chr6	97379917	97401073	+
chr6	97406540	97414329	+
chr6	97756226	97758742	-
chr6	97757023	97979540	+
chr6	97764003	97770825	-
chr6	98867514	99478491	-
chr6	98927234	98928956	+
chr6	99044725	99046497	+
chr6	99421157	99421629	+
chr6	99435373	99435820	+
chr6	99470357	99482123	+
chr6	99495762	99617491	-
chr6	99616864	99618913	+
chr6	99827602	99828334	-
chr6	100173851	100236633	-
chr6	100237603	100238734	+
chr6	100572061	100621161	-
chr6	100783616	100822316	+
chr6	101299086	101299351	-
chr6	101505497	101507489	+
chr6	101505966	101506441	-
chr6	106718229	106750071	-
chr6	106719139	106739007	+
chr6	108014922	108015273	-
chr6	108015037	108020611	+
chr6	108047880	108135577	-
chr6	108161019	108162947	-
chr6	108163084	108168922	+
chr6	108187698	108215829	+
chr6	108223522	108281757	+
chr6	108256406	108257391	-
chr6	108367941	108400172	+
chr6	108391721	108398533	-
chr6	108476942	108505734	+
chr6	108477432	108482767	-
chr6	108517726	108521152	-
chr6	108519629	108522113	+
chr6	108604348	108611614	-
chr6	108608403	108619416	+
chr6	108636963	108638111	-
chr6	108638023	108639233	+
chr6	108644726	108645754	-
chr6	108655562	108660056	-
chr6	108659468	108660560	+
chr6	108669067	108669793	+
chr6	108689869	108694055	-
chr6	108690699	108693403	+
chr6	108732036	108816726	+
chr6	108773159	108782353	-
chr6	109455151	109455470	-
chr6	112555795	112556419	+
chr6	112609899	112614368	-
chr6	112855785	112856067	-
chr6	112987681	112997635	-
chr6	112996308	113112270	+
chr6	113004555	113028430	-
chr6	113187024	113188562	-
chr6	113187850	113235270	+
chr6	113255604	113258513	-
chr6	113256848	113294550	+
chr6	113276076	113293945	-
chr6	113301575	113301827	-
chr6	113314562	113329440	-
chr6	113327644	113369991	+
chr6	113392139	113392517	-
chr6	113392564	113400590	+
chr6	113427592	113433238	-
chr6	113432751	113446780	+
chr6	113444031	113444669	-
chr6	113460937	113481663	-
chr6	113554407	113555017	-
chr6	113554725	113583616	+
chr6	113588473	113692127	+
chr6	113640711	113648101	-
chr6	113672950	113691583	-
chr6	114661454	114709403	+
chr6	114715571	114825605	+
chr6	114806661	114875027	-
chr6	114870763	114872207	+
chr6	114960627	114987909	-
chr6	115233392	115234576	-
chr6	115234376	115235068	+
chr6	115238694	115267129	-
chr6	115271669	115272194	+
chr6	115292479	115294307	-
chr6	115293379	115304860	+
chr6	115298980	115299886	-
chr6	115310240	115312256	-
chr6	115311032	115447839	+
chr6	115429748	115430454	-
chr6	115454126	115462645	+
chr6	115493959	115494600	-
chr6	115551927	115575790	+
chr6	115559456	115626926	-
chr6	115625960	115632081	+
chr6	115751615	115758787	-
chr6	115786137	115797408	+
chr6	115788433	115803381	-
chr6	115900873	115946646	-
chr6	115945102	115946949	+
chr6	115953515	115956976	-
chr6	115953835	115957157	+
chr6	115961087	116143545	-
chr6	115963317	115969678	+
chr6	115987657	115988385	+
chr6	116150644	116158065	-
chr6	116158060	116214196	+
chr6	116288014	116364663	+
chr6	116572380	116624701	-
chr6	116578787	116579433	+
chr6	116614281	116625259	+
chr6	116629298	116632503	-
chr6	116629819	116633112	+
chr6	116643911	116644171	-
chr6	116669161	116669466	+
chr6	117381239	117381697	-
chr6	117381372	117382125	+
chr6	117387688	117387922	-
chr6	117790925	117791140	-
chr6	117791240	117800469	+
chr6	117812699	117813062	-
chr6	117822040	117832299	-
chr6	117829248	117832632	+
chr6	117850348	117857723	-
chr6	117850901	117851232	+
chr6	117855724	117893176	+
chr6	117862611	117867272	-
chr6	117947252	117947766	+
chr6	118031450	118044457	+
chr6	118051817	118089197	-
chr6	118077431	118077873	+
chr6	118331532	118369832	-
chr6	118369566	118370919	+
chr6	118402992	118405168	-
chr6	118405197	118406035	+
chr6	118510701	118512294	-
chr6	118512332	118515243	+
chr6	119125280	119155964	+
chr6	119125391	119125737	-
chr6	119161338	119174353	+
chr6	119299987	119338608	-
chr6	119338883	119349480	+
chr6	119420881	119429674	-
chr6	119429783	119440754	+
chr6	119797165	119798489	-
chr6	119798228	119806323	+
chr6	119851945	119852712	-
chr6	119852715	119877014	+
chr6	119866307	119989967	-
chr6	119988196	119992751	+
chr6	120059233	120065987	-
chr6	120062723	120068730	+
chr6	120095727	120096109	+
chr6	120124129	120124500	-
chr6	120129469	120129859	-
chr6	120129636	120130034	+
chr6	120137830	120141978	+
chr6	120273036	120289482	-
chr6	120293532	120314315	-
chr6	120313790	120403588	+
chr6	120413207	120438573	+
chr6	120454867	120482252	-
chr6	120481442	120482521	+
chr6	120489452	120490001	-
chr6	120716767	120762536	-
chr6	120767115	120772764	-
chr6	120770456	120773668	+
chr6	120785368	120786189	-
chr6	120786228	120848392	+
chr6	120835077	120866859	-
chr6	120866905	120869016	+
chr6	120904083	120906410	-
chr6	121195953	121199397	+
chr6	121200657	121222771	-
chr6	121204375	121204674	+
chr6	121220816	121222211	+
chr6	122258990	122270432	+
chr6	122493758	122495626	-
chr6	122494089	122496891	+
chr6	122519676	122555108	-
chr6	122521248	122526219	+
chr6	122545899	122555251	+
chr6	122576958	122589040	-
chr6	122577760	122589857	+
chr6	122600274	122607838	-
chr6	122601313	122608951	+
chr6	122758345	122762235	-
chr6	122761172	122762512	+
chr6	122768870	122769843	-
chr6	122769909	122807058	+
chr6	122794235	122806199	-
chr6	122812144	122813050	-
chr6	122813368	122813746	+
chr6	122819197	122825375	-
chr6	122820105	122849189	+
chr6	122870954	122872718	-
chr6	122871811	122890394	+
chr6	122896065	122896652	-
chr6	122897104	122897611	+
chr6	122901659	122902585	-
chr6	122902576	122905881	+
chr6	122912472	122932876	+
chr6	123072462	123073280	-
chr6	123072668	123081638	+
chr6	123087942	123098930	+
chr6	123120500	123121412	+
chr6	123120756	123121034	-
chr6	123177299	123177730	-
chr6	123202512	123202987	-
chr6	123203155	123234494	+
chr6	123206994	123216835	-
chr6	124271701	124272191	+
chr6	124344495	124365076	-
chr6	124365195	124373269	+
chr6	124612639	124612891	-
chr6	124613107	124667609	+
chr6	124647429	124662157	-
chr6	124669090	124719544	-
chr6	124680168	124684018	+
chr6	124688768	124696729	+
chr6	124705722	124711036	+
chr6	124718646	124720132	+
chr6	124732558	124733107	+
chr6	124737263	124737546	+
chr6	124752520	124798022	-
chr6	124755670	124762618	+
chr6	124778420	124793841	+
chr6	124824608	124824859	+
chr6	124843752	124843988	-
chr6	124848023	124854294	-
chr6	124861649	124871704	-
chr6	124868188	124875529	+
chr6	124875876	124881121	-
chr6	124880971	124891495	+
chr6	124901161	124924107	-
chr6	124915595	124921751	+
chr6	124931712	124960238	-
chr6	124940786	125016123	+
chr6	124989529	124992168	-
chr6	125021047	125022145	-
chr6	125021233	125120626	+
chr6	125080926	125081836	-
chr6	125094726	125095116	-
chr6	125108591	125118978	-
chr6	125136339	125136702	-
chr6	125141424	125142614	-
chr6	125141835	125147474	+
chr6	125165592	125197155	+
chr6	125197294	125206749	-
chr6	125202573	125225974	+
chr6	125220847	125221639	-
chr6	125255284	125264350	-
chr6	125264017	125273287	+
chr6	125280685	125284511	-
chr6	125299146	125301476	-
chr6	125299748	125316454	+
chr6	125376616	125377386	+
chr6	125403052	125451248	-
chr6	125421610	125422477	+
chr6	125440371	125452089	+
chr6	125476792	125483429	-
chr6	125477171	125649737	+
chr6	125488369	125490818	-
chr6	125522632	125523408	-
chr6	126766782	126799159	-
chr6	126799205	126800182	+
chr6	126889985	126934161	+
chr6	127033707	127045236	-
chr6	127050871	127059602	-
chr6	127402917	127403856	-
chr6	127403427	127458196	+
chr6	127528325	127626444	+
chr6	127532019	127532348	-
chr6	128149766	128150663	-
chr6	128284605	128312870	-
chr6	128350965	128388697	-
chr6	128374386	128375658	+
chr6	128749423	128753132	-
chr6	128789061	128789380	+
chr6	128793276	128793522	+
chr6	128837629	128849349	+
chr6	128921314	128925747	+
chr6	129121031	129121770	-
chr6	129130457	129134756	-
chr6	129130636	129144569	+
chr6	129158182	129188511	-
chr6	129166617	129167847	+
chr6	129181107	129189257	+
chr6	129300305	129326463	+
chr6	129300886	129301319	-
chr6	129350232	129358139	+
chr6	129356474	129357381	-
chr6	129401519	129422871	-
chr6	129421706	129424947	+
chr6	129482302	129484267	-
chr6	129482752	129502983	+
chr6	131243298	131243984	+
chr6	131310792	131338405	-
chr6	133051952	133055709	-
chr6	133055271	133093871	+
chr6	133980096	133985766	-
chr6	133984724	134226710	+
chr6	134391709	134516970	-
chr6	134517262	134518393	+
chr6	134652038	134742738	-
chr6	134778948	134780067	-
chr6	134780153	134812385	+
chr6	134838350	134848347	-
chr6	134847983	134852019	+
chr6	134866780	134871591	-
chr6	134869477	134885293	+
chr6	134876211	134883047	-
chr6	134961636	134976998	+
chr6	135075991	135118222	-
chr6	135245810	135249141	-
chr6	135245917	135248430	+
chr6	135299528	135300317	-
chr6	135300414	135301037	+
chr6	135312279	135314529	-
chr6	135312300	135337035	+
chr6	136396033	136397899	-
chr6	136398112	136399779	+
chr6	136409330	136413651	-
chr6	136412298	136421223	+
chr6	136440190	136440699	-
chr6	136445008	136447830	-
chr6	136448080	136449061	+
chr6	136466758	136467744	-
chr6	136467322	136565310	+
chr6	136750936	136752940	-
chr6	136752456	136764273	+
chr6	136756324	136780368	-
chr6	136776934	136780862	+
chr6	136820956	136821293	-
chr6	136868470	136890420	-
chr6	136887038	136890147	+
chr6	136928321	136928891	-
chr6	137359226	137417129	+
chr6	137416697	137521340	-
chr6	137489913	137490400	+
chr6	137507723	137509601	+
chr6	137526408	137543703	-
chr6	137531025	137531589	+
chr6	137644990	137645926	+
chr6	137645047	137645489	-
chr6	137682887	137683551	-
chr6	137683598	137818898	+
chr6	138089031	138118827	+
chr6	138089332	138089930	-
chr6	140569623	140641098	+
chr6	140571197	140571943	-
chr6	140695414	140695730	-
chr6	142293935	142294475	-
chr6	142294137	142315869	+
chr6	142300357	142329123	-
chr6	142333197	142335607	-
chr6	142335753	142363015	+
chr6	142456304	142457338	-
chr6	142456562	142456885	+
chr6	142694549	142695860	-
chr6	142705262	142729922	+
chr6	142818121	142818683	-
chr6	142955560	142961360	-
chr6	142965984	143048637	-
chr6	143047810	143048960	+
chr6	143063311	143063651	+
chr6	143095127	143095450	-
chr6	143095479	143096077	+
chr6	143114919	143115706	-
chr6	143115735	143169453	+
chr6	143275648	143276178	+
chr6	143310070	143310299	+
chr6	143699189	143699943	-
chr6	143699950	143700340	+
chr6	144228465	144228709	-
chr6	144850190	144851284	-
chr6	144850606	144851816	+
chr6	144951154	144951496	+
chr6	144956687	144964307	+
chr6	145069132	145070368	-
chr6	145069384	145132264	+
chr6	145158589	145198717	-
chr6	145159668	145173535	+
chr6	145251670	145258054	+
chr6	145288313	145290403	-
chr6	145288605	145291603	+
chr6	145299136	145300109	-
chr6	145691070	145695722	-
chr6	145695075	145780410	+
chr6	145778308	145815247	-
chr6	145809281	145817238	+
chr6	145867306	145868419	-
chr6	145868657	145869134	+
chr6	145946518	145954695	-
chr6	145963114	145963905	+
chr6	146027415	146027866	-
chr6	146028028	146028939	+
chr6	146054427	146092063	-
chr6	146061792	146075713	+
chr6	146101951	146139092	-
chr6	146119300	146121723	+
chr6	146134423	146134802	+
chr6	146143237	146182547	-
chr6	146158514	146158912	+
chr6	146169865	146172046	+
chr6	146447076	146450745	-
chr6	146450132	146450382	+
chr6	146489869	146526788	-
chr6	146526127	146558875	+
chr6	146548824	146553190	-
chr6	146558226	146583099	-
chr6	146582339	146582573	+
chr6	146590588	146590973	-
chr6	146591073	146603493	+
chr6	146672879	146673388	-
chr6	146836079	146837512	-
chr6	146837014	146866109	+
chr6	146873762	146985995	+
chr6	146990905	146991239	-
chr6	146991281	147030340	+
chr6	147038028	147039987	-
chr6	147039990	147069225	+
chr6	147423459	147424807	-
chr6	147424402	147475267	+
chr6	148120977	148160567	-
chr6	148160709	148185803	+
chr6	148716333	148780009	-
chr6	148780071	148780351	+
chr6	148844796	148845240	+
chr6	148865660	148869113	-
chr6	148893495	148893966	+
chr6	148938383	148938597	-
chr6	149087827	149103831	+
chr6	149089785	149137247	-
chr6	149136779	149143240	+
chr6	149141461	149142223	-
chr6	149209749	149210393	+
chr6	149213609	149217641	-
chr6	149223241	149258201	-
chr6	149257920	149290114	+
chr7	3288873	3292853	-
chr7	3289267	3306007	+
chr7	3568973	3573645	+
chr7	3569669	3582187	-
chr7	3578125	3617806	+
chr7	3595962	3597778	-
chr7	3610368	3645750	-
chr7	3644681	3662098	+
chr7	3654974	3671952	-
chr7	3671027	3671384	+
chr7	3685335	3691418	-
chr7	3759324	3777263	-
chr7	3786786	3796591	-
chr7	3845932	3849765	-
chr7	3859845	3867160	-
chr7	3931062	3969267	-
chr7	3976334	4015486	-
chr7	4014166	4015321	+
chr7	4083516	4088874	-
chr7	4088608	4102994	+
chr7	4096143	4102688	-
chr7	4190638	4190977	-
chr7	4190836	4191143	+
chr7	4225342	4225639	-
chr7	4225638	4233883	+
chr7	4373558	4397420	-
chr7	4392361	4392846	+
chr7	4401500	4407077	-
chr7	4412300	4417871	+
chr7	4422098	4433441	+
chr7	4424675	4456471	-
chr7	4452483	4456945	+
chr7	4478183	4480040	+
chr7	4572175	4636572	-
chr7	4605610	4606033	+
chr7	4610738	4611407	+
chr7	4636617	4637216	+
chr7	4653742	4676873	-
chr7	4675343	4677231	+
chr7	4690734	4692858	-
chr7	4691752	4704869	+
chr7	4740268	4744490	-
chr7	4740522	4751296	+
chr7	4753188	4763995	-
chr7	4764090	4768320	+
chr7	4803081	4817799	-
chr7	4816837	4823641	+
chr7	4828662	4852551	+
chr7	4864869	4867059	-
chr7	4866918	4877017	+
chr7	4895079	4895744	+
chr7	4902453	4903010	+
chr7	4914463	4916008	-
chr7	4942888	4947690	-
chr7	4947858	4950820	+
chr7	4954370	4972523	-
chr7	4966136	5006061	+
chr7	4983960	4990081	-
chr7	5007708	5013699	-
chr7	5011912	5056116	+
chr7	6071845	6107799	-
chr7	6102488	6146303	+
chr7	6121601	6124082	-
chr7	6230633	6237968	-
chr7	6235378	6239127	+
chr7	6282899	6283889	+
chr7	6315777	6325500	+
chr7	6329964	6355860	+
chr7	7062588	7074172	-
chr7	7073738	7074463	+
chr7	7124029	7127855	+
chr7	7132460	7140924	+
chr7	7230891	7253302	-
chr7	7251234	7253774	+
chr7	10504771	10505513	-
chr7	13000152	13000765	-
chr7	13062434	13063663	-
chr7	13063640	13084511	+
chr7	13377949	13404218	-
chr7	13388689	13389679	+
chr7	13412121	13420319	-
chr7	13420089	13438663	+
chr7	13465435	13467154	-
chr7	13466523	13497028	+
chr7	13493622	13495885	-
chr7	13502072	13507446	-
chr7	13506826	13516199	+
chr7	13534362	13551140	-
chr7	13535110	13535717	+
chr7	13547322	13571529	+
chr7	13562211	13564893	-
chr7	13584415	13595676	-
chr7	13595028	13596716	+
chr7	13608097	13626240	-
chr7	13608670	13641281	+
chr7	13639024	13639759	-
chr7	13844207	13864041	-
chr7	15873756	15874146	-
chr7	16499520	16507855	-
chr7	16507338	16508469	+
chr7	16519410	16534411	-
chr7	16531205	16534060	+
chr7	16553546	16638617	-
chr7	16631445	16643738	+
chr7	16683923	16716202	+
chr7	16704458	16705432	-
chr7	16777771	16807369	-
chr7	16793125	16794385	+
chr7	16807466	16808275	+
chr7	16814852	16844847	-
chr7	16815539	16816421	+
chr7	16827253	16827831	+
chr7	16836614	16845250	+
chr7	16851623	16973206	-
chr7	16858950	16859437	+
chr7	16871774	16873154	+
chr7	16880415	16881789	+
chr7	16894152	16904962	+
chr7	16982221	16991482	-
chr7	16984502	17025576	+
chr7	17037654	17038943	-
chr7	17038289	17046978	+
chr7	17076561	17204453	-
chr7	17199788	17204516	+
chr7	17323790	17337323	+
chr7	17364125	17368825	-
chr7	17366687	17386364	+
chr7	17386130	17401506	-
chr7	17401655	17436139	+
chr7	17427642	17428206	-
chr7	17442330	17459857	+
chr7	17482019	17509322	-
chr7	17485851	17499021	+
chr7	17509701	17510355	+
chr7	17584789	17613244	-
chr7	19425121	19426108	-
chr7	19425316	19452272	+
chr7	19468086	19495752	-
chr7	19496041	19496850	+
chr7	19573663	19588888	-
chr7	19586569	19595590	+
chr7	19609717	19642219	+
chr7	19705188	19729949	+
chr7	19722763	19734612	-
chr7	19735166	19743185	+
chr7	19766095	19766455	-
chr7	19766310	19795001	+
chr7	19805438	19813943	-
chr7	19812815	19838144	+
chr7	19832542	19857937	-
chr7	19855499	19858710	+
chr7	19881097	19881314	-
chr7	19893335	19895395	-
chr7	19930416	19954216	+
chr7	19935934	19946475	-
chr7	19962252	19981906	+
chr7	20007834	20053883	-
chr7	20089081	20093989	-
chr7	20094071	20103158	+
chr7	20109797	20158745	-
chr7	20143797	20148421	+
chr7	20158615	20160508	+
chr7	20163350	20261255	-
chr7	20214318	20215248	+
chr7	20250497	20255014	+
chr7	20279085	20322063	-
chr7	20279155	20279639	+
chr7	20283689	20285416	+
chr7	20301247	20301664	+
chr7	20335646	20339986	+
chr7	20390198	20409657	-
chr7	20401893	20410868	+
chr7	20415426	20417255	-
chr7	20415804	20433009	+
chr7	20435786	20473247	-
chr7	20456845	20457462	+
chr7	20462243	20463089	+
chr7	20487740	20506517	-
chr7	20506015	20511669	+
chr7	20518766	20521661	+
chr7	20518915	20521005	-
chr7	24866348	24867992	-
chr7	24866918	24905066	+
chr7	24915901	24919102	-
chr7	24919177	24929170	+
chr7	24975507	24993182	-
chr7	25003811	25017324	-
chr7	25021800	25022719	-
chr7	25039175	25039659	-
chr7	25039748	25049493	+
chr7	25053942	25055865	+
chr7	25061098	25065133	+
chr7	25073778	25095409	-
chr7	25084407	25084875	+
chr7	25100051	25101705	-
chr7	25101771	25102346	+
chr7	25149765	25150352	-
chr7	25149948	25180015	+
chr7	25156406	25158987	-
chr7	25168301	25184956	-
chr7	25184686	25221112	+
chr7	25244259	25247988	-
chr7	25245119	25263819	+
chr7	25286938	25292623	-
chr7	25289067	25293081	+
chr7	25312036	25315492	-
chr7	25315662	25324742	+
chr7	25331491	25331957	-
chr7	25332216	25362738	+
chr7	25378560	25378828	-
chr7	25378915	25415111	+
chr7	25392600	25396273	-
chr7	25446215	25446853	-
chr7	25446388	25446936	+
chr7	25631569	25641669	-
chr7	25636431	25644215	+
chr7	25668741	25669408	-
chr7	25669166	25683430	+
chr7	25684616	25689212	-
chr7	25688028	25716119	+
chr7	25753383	25791754	-
chr7	25757091	25760135	+
chr7	25791296	25791727	+
chr7	25858414	25861963	-
chr7	25861508	25872674	+
chr7	25868313	25917538	-
chr7	25905172	25905837	+
chr7	25982487	26006706	-
chr7	26005028	26024616	+
chr7	26011288	26035774	-
chr7	26033997	26039048	+
chr7	26052730	26083229	+
chr7	26061629	26068887	-
chr7	26101719	26152854	+
chr7	26162132	26181427	-
chr7	26221185	26221460	-
chr7	26404101	26425257	-
chr7	26404434	26421755	+
chr7	26429496	26443921	-
chr7	26444190	26460118	+
chr7	26463802	26474335	-
chr7	26465803	26505041	+
chr7	26491014	26573561	-
chr7	26540043	26540968	+
chr7	26633206	26633785	+
chr7	27938950	27983558	-
chr7	27951847	27952454	+
chr7	27963662	27964721	+
chr7	27979120	27996527	+
chr7	27988453	28018277	-
chr7	28013692	28053769	+
chr7	28042599	28043640	-
chr7	28067009	28068416	+
chr7	28125706	28142834	-
chr7	28141111	28142950	+
chr7	28232474	28234432	-
chr7	28232978	28253811	+
chr7	28255732	28275756	-
chr7	28258755	28267252	+
chr7	28272136	28277549	+
chr7	28292445	28293138	-
chr7	28292868	28293548	+
chr7	28311402	28338904	-
chr7	28327427	28328414	+
chr7	28337410	28429570	+
chr7	28376139	28377383	-
chr7	28439774	28459643	-
chr7	28459668	28460047	+
chr7	28472087	28474183	-
chr7	28474517	28475080	+
chr7	28516152	28516368	-
chr7	28516400	28541065	+
chr7	28588501	28589815	-
chr7	28589839	28615573	+
chr7	28622629	28623538	-
chr7	28623566	28632489	+
chr7	28637156	28704343	+
chr7	28641762	28646153	-
chr7	28688207	28714520	-
chr7	28737920	28775396	-
chr7	28764233	28765038	+
chr7	28799233	28800304	+
chr7	28823108	28838322	-
chr7	28947208	28955225	-
chr7	28953889	28984483	+
chr7	28964132	28964902	-
chr7	29062745	29066711	+
chr7	29087840	29124675	-
chr7	29123895	29124735	+
chr7	29133007	29141384	+
chr7	29134154	29135610	-
chr7	29141004	29222175	-
chr7	29157769	29171751	+
chr7	29175903	29189942	+
chr7	29221707	29233987	+
chr7	29227276	29227962	-
chr7	29339625	29383177	-
chr7	29521773	29527222	-
chr7	29540951	29551521	-
chr7	29551785	29576011	+
chr7	29578939	29581775	-
chr7	29581032	29586761	+
chr7	29587974	29596329	-
chr7	29592695	29619945	+
chr7	29650441	29652827	-
chr7	29651198	29651918	+
chr7	29668638	29747315	-
chr7	29692461	29693917	+
chr7	29751708	29770786	-
chr7	29767111	29801749	+
chr7	29788322	29793832	-
chr7	29828616	29829329	+
chr7	29932846	29943118	+
chr7	29936757	29968929	-
chr7	29964510	29965068	+
chr7	29994834	30017972	-
chr7	29996588	29997102	+
chr7	30013511	30037439	+
chr7	30022082	30023168	-
chr7	30103431	30131599	-
chr7	30195120	30304003	-
chr7	30303756	30304342	+
chr7	30543070	30553494	-
chr7	30552308	30569213	+
chr7	30592536	30601364	-
chr7	30601066	30623751	+
chr7	30638727	30638948	+
chr7	30645008	30666873	+
chr7	30673176	30693792	-
chr7	30691214	30707136	+
chr7	30713920	30739137	-
chr7	30738898	30744199	+
chr7	30764384	30768923	-
chr7	30768813	30815278	+
chr7	30819955	30880363	-
chr7	30857941	30858454	+
chr7	30875655	30896854	+
chr7	30906219	30907340	-
chr7	30906670	30930500	+
chr7	30923753	30954787	-
chr7	30955146	30955653	+
chr7	30968346	30980085	-
chr7	30978961	30987796	+
chr7	31001705	31017262	-
chr7	31004546	31004874	+
chr7	31016937	31021478	+
chr7	31022788	31045757	-
chr7	31062049	31065878	-
chr7	31065094	31070365	+
chr7	31093119	31093611	-
chr7	31093767	31108396	+
chr7	31104858	31108117	-
chr7	31158835	31159560	+
chr7	31166221	31170145	-
chr7	31177412	31179566	-
chr7	31177436	31180327	+
chr7	31190266	31208274	-
chr7	31197913	31216415	+
chr7	31322084	31324755	-
chr7	31330488	31348093	-
chr7	31337554	31354035	+
chr7	31352195	31373746	-
chr7	31374035	31379638	+
chr7	31396786	31411154	-
chr7	31411285	31411595	+
chr7	31424729	31435590	-
chr7	31435385	31438356	+
chr7	31450022	31452008	+
chr7	31482705	31483319	-
chr7	31483305	31484224	+
chr7	31508838	31514570	-
chr7	31514586	31539713	+
chr7	31596979	31597725	-
chr7	31644895	31663136	-
chr7	31662904	31663824	+
chr7	31720277	31720624	-
chr7	31720716	31721301	+
chr7	31728273	31745020	-
chr7	31738685	31751870	+
chr7	31779103	31787875	-
chr7	31787893	31793753	+
chr7	31792134	31792701	-
chr7	31813340	31827179	-
chr7	31910560	31937102	-
chr7	31936119	31941642	+
chr7	31993336	31999224	+
chr7	34923884	34956103	-
chr7	34953621	34954183	+
chr7	34961462	35098573	-
chr7	34978089	34983568	+
chr7	35098592	35099029	+
chr7	35119726	35174672	-
chr7	35173631	35184254	+
chr7	35697424	35836025	+
chr7	35800046	35841580	-
chr7	35840194	35842719	+
chr7	35849573	35850136	-
chr7	35865508	35866280	-
chr7	35865941	35866528	+
chr7	35883637	35883939	-
chr7	35883982	35884223	+
chr7	35899549	35905808	-
chr7	35902477	35911391	+
chr7	35936170	35936580	+
chr7	35941178	35941547	-
chr7	35941634	35942148	+
chr7	36019063	36020246	-
chr7	36019950	36023467	+
chr7	36059784	36103473	-
chr7	36175842	36181856	-
chr7	36182070	36185309	+
chr7	36329297	36340980	-
chr7	36340383	36344186	+
chr7	36370960	36426784	+
chr7	36424984	36432532	-
chr7	38718402	38804545	-
chr7	38803714	38804857	+
chr7	38868982	38869941	-
chr7	38892785	38893540	+
chr7	38967157	38969107	-
chr7	38967763	38982244	+
chr7	39046315	39056412	-
chr7	39056404	39060184	+
chr7	46704870	46739895	+
chr7	46771287	46773368	-
chr7	46773114	46774930	+
chr7	46789488	46837716	+
chr7	46807344	46808076	-
chr7	46910157	46911452	-
chr7	46910947	46912040	+
chr7	48622347	48648744	-
chr7	48648817	48649235	+
chr7	48728058	48754804	-
chr7	48754863	48755273	+
chr7	48854647	48908248	+
chr7	48888184	48888854	-
chr7	48937619	48938639	-
chr7	49759183	49761125	-
chr7	49932263	49948198	-
chr7	49948205	49951092	+
chr7	50537844	50568655	-
chr7	50568233	50569232	+
chr7	50598909	50599627	+
chr7	50608055	50608284	-
chr7	50655130	50655487	+
chr7	50698264	50699335	-
chr7	50698931	50730597	+
chr7	50721702	50721940	-
chr7	50776762	50788510	-
chr7	50817607	50819339	+
chr7	50817949	50818936	-
chr7	50824540	50852967	+
chr7	50925788	50927242	-
chr7	50926570	50938468	+
chr7	51176213	51177182	+
chr7	51497774	51502519	-
chr7	51502108	51511614	+
chr7	51557884	51560282	-
chr7	51560325	51567916	+
chr7	51628784	51629995	-
chr7	51660608	51661026	-
chr7	51708610	51708911	-
chr7	51723361	51728504	+
chr7	51735870	51751878	-
chr7	51751861	51755536	+
chr7	51781381	51809350	-
chr7	51809415	51810942	+
chr7	51827931	51829356	+
chr7	51833526	51846337	+
chr7	52000504	52009432	-
chr7	52003837	52036707	+
chr7	52048466	52048941	+
chr7	52064904	52071963	-
chr7	52071227	52098699	+
chr7	52089239	52184845	-
chr7	52104050	52131645	+
chr7	52147935	52160253	+
chr7	52185282	52186140	+
chr7	52206251	52208198	-
chr7	52207557	52207774	+
chr7	52229879	52317788	-
chr7	52241326	52248656	+
chr7	52253009	52260448	+
chr7	52270845	52279104	+
chr7	52308846	52309246	+
chr7	52317786	52344468	+
chr7	52336919	52359184	-
chr7	52372111	52409939	-
chr7	52377122	52386176	+
chr7	52409681	52417988	+
chr7	52460029	52460418	+
chr7	52483397	52494499	-
chr7	52488944	52494958	+
chr7	52554496	52589182	-
chr7	52580407	52581046	+
chr7	52588904	52589612	+
chr7	52594044	52595029	-
chr7	52622954	52623378	+
chr7	52626101	52651781	-
chr7	52651359	52651750	+
chr7	52675147	52690053	-
chr7	52690192	52717975	+
chr7	52710763	52715108	-
chr7	52715169	52766438	-
chr7	52765905	52766726	+
chr7	52773500	52781621	-
chr7	52779997	52785406	+
chr7	52790216	52793958	-
chr7	52817037	52817756	-
chr7	52817457	52818222	+
chr7	52823252	52825688	-
chr7	52823833	52851397	+
chr7	52897273	52898930	-
chr7	52959731	52978051	+
chr7	52959928	52973336	-
chr7	52996685	52997357	-
chr7	52996929	53009669	+
chr7	53059991	53069702	-
chr7	53069331	53069840	+
chr7	53121591	53156154	+
chr7	53152333	53153019	-
chr7	53163134	53163764	+
chr7	53169414	53181067	+
chr7	53170977	53179489	-
